GAME_NAME,PLATFORM,PUBLISHER,REGION,REGION_SALES
Backyard NFL Football 2006,PS2,Atari,NA,0.1
NASCAR Heat 2002,X,Infogrames,EU,0.04
NASCAR Heat 2002,X,Infogrames,JP,0.0
NASCAR Heat 2002,X,Infogrames,Other,0.01
NASCAR Heat 2002,X,Infogrames,NA,0.15
Sloane to MacHale no Nazo no Monogatari,DS,Level 5,EU,0.0
Sloane to MacHale no Nazo no Monogatari,DS,Level 5,JP,0.2
Sloane to MacHale no Nazo no Monogatari,DS,Level 5,Other,0.0
Sloane to MacHale no Nazo no Monogatari,DS,Level 5,NA,0.0
Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,EU,0.0
Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,JP,0.14
Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,Other,0.01
Mobile Suit Gundam: Crossfire,PS3,Namco Bandai Games,NA,0.06
Sengoku Basara 2 Heroes,PS2,Capcom,EU,0.0
Sengoku Basara 2 Heroes,PS2,Capcom,JP,0.2
Sengoku Basara 2 Heroes,PS2,Capcom,Other,0.0
Sengoku Basara 2 Heroes,PS2,Capcom,NA,0.0
Buzz! The Schools Quiz,PS2,Sony Computer Entertainment,EU,0.02
Buzz! The Schools Quiz,PS2,Sony Computer Entertainment,JP,0.0
Buzz! The Schools Quiz,PS2,Sony Computer Entertainment,Other,0.19
Buzz! The Schools Quiz,PS2,Sony Computer Entertainment,NA,0.0
Suikoden Tactics,PS2,Konami Digital Entertainment,EU,0.05
Suikoden Tactics,PS2,Konami Digital Entertainment,JP,0.07
Suikoden Tactics,PS2,Konami Digital Entertainment,Other,0.02
Suikoden Tactics,PS2,Konami Digital Entertainment,NA,0.06
NCAA March Madness 06,X,Electronic Arts,EU,0.04
NCAA March Madness 06,X,Electronic Arts,JP,0.0
NCAA March Madness 06,X,Electronic Arts,Other,0.01
NCAA March Madness 06,X,Electronic Arts,NA,0.15
Sniper: Ghost Warrior 2,X360,City Interactive,EU,0.12
Sniper: Ghost Warrior 2,X360,City Interactive,JP,0.0
Sniper: Ghost Warrior 2,X360,City Interactive,Other,0.02
Sniper: Ghost Warrior 2,X360,City Interactive,NA,0.06
EVE Online,PC,CCP,EU,0.19
EVE Online,PC,CCP,JP,0.0
EVE Online,PC,CCP,Other,0.01
EVE Online,PC,CCP,NA,0.0
Phantasy Star Online,DC,Sega,EU,0.0
Phantasy Star Online,DC,Sega,JP,0.2
Phantasy Star Online,DC,Sega,Other,0.0
Phantasy Star Online,DC,Sega,NA,0.0
Crazy Taxi 3: High Roller,X,Sega,EU,0.04
Crazy Taxi 3: High Roller,X,Sega,JP,0.02
Crazy Taxi 3: High Roller,X,Sega,Other,0.01
Crazy Taxi 3: High Roller,X,Sega,NA,0.14
Midnight Club 3: DUB Edition Remix,X,Take-Two Interactive,EU,0.04
Midnight Club 3: DUB Edition Remix,X,Take-Two Interactive,JP,0.0
Midnight Club 3: DUB Edition Remix,X,Take-Two Interactive,Other,0.01
Midnight Club 3: DUB Edition Remix,X,Take-Two Interactive,NA,0.15
International Superstar Soccer 2000,PS2,Konami Digital Entertainment,EU,0.0
International Superstar Soccer 2000,PS2,Konami Digital Entertainment,JP,0.2
International Superstar Soccer 2000,PS2,Konami Digital Entertainment,Other,0.0
International Superstar Soccer 2000,PS2,Konami Digital Entertainment,NA,0.0
Super Robot Taisen J,GBA,Banpresto,Other,0.0
Super Robot Taisen J,GBA,Banpresto,NA,0.0
Saw II: Flesh & Blood,PS3,Konami Digital Entertainment,EU,0.06
Saw II: Flesh & Blood,PS3,Konami Digital Entertainment,JP,0.0
Saw II: Flesh & Blood,PS3,Konami Digital Entertainment,Other,0.02
Saw II: Flesh & Blood,PS3,Konami Digital Entertainment,NA,0.1
Cars: Race-O-Rama,PS3,THQ,EU,0.03
Cars: Race-O-Rama,PS3,THQ,JP,0.0
Cars: Race-O-Rama,PS3,THQ,Other,0.02
Cars: Race-O-Rama,PS3,THQ,NA,0.14
Hidden Mysteries: Vampire Secrets,DS,Astragon,EU,0.11
Hidden Mysteries: Vampire Secrets,DS,Astragon,JP,0.0
Hidden Mysteries: Vampire Secrets,DS,Astragon,Other,0.02
Hidden Mysteries: Vampire Secrets,DS,Astragon,NA,0.06
Nep League DS,DS,Jaleco,EU,0.0
Nep League DS,DS,Jaleco,JP,0.18
Nep League DS,DS,Jaleco,Other,0.0
Nep League DS,DS,Jaleco,NA,0.0
Ar tonelico 2: Melody of Metafalica,PS2,Nippon Ichi Software,EU,0.03
Ar tonelico 2: Melody of Metafalica,PS2,Nippon Ichi Software,JP,0.11
Ar tonelico 2: Melody of Metafalica,PS2,Nippon Ichi Software,Other,0.01
Ar tonelico 2: Melody of Metafalica,PS2,Nippon Ichi Software,NA,0.04
Jewel Master: Cradle of Athena,DS,Storm City Games,EU,0.0
Jewel Master: Cradle of Athena,DS,Storm City Games,JP,0.0
Jewel Master: Cradle of Athena,DS,Storm City Games,Other,0.01
Jewel Master: Cradle of Athena,DS,Storm City Games,NA,0.17
Casper: Friends Around the World,PS,TDK Core,EU,0.07
Casper: Friends Around the World,PS,TDK Core,JP,0.0
Casper: Friends Around the World,PS,TDK Core,Other,0.01
Casper: Friends Around the World,PS,TDK Core,NA,0.1
Jurassic Park III: Island Attack,GBA,Konami Digital Entertainment,EU,0.05
Jurassic Park III: Island Attack,GBA,Konami Digital Entertainment,JP,0.0
Jurassic Park III: Island Attack,GBA,Konami Digital Entertainment,Other,0.0
Jurassic Park III: Island Attack,GBA,Konami Digital Entertainment,NA,0.13
Project X Zone 2: Brave New World,3DS,Namco Bandai Games,EU,0.04
Project X Zone 2: Brave New World,3DS,Namco Bandai Games,JP,0.08
Project X Zone 2: Brave New World,3DS,Namco Bandai Games,Other,0.01
Project X Zone 2: Brave New World,3DS,Namco Bandai Games,NA,0.06
Tekken Tag Tournament 2,WiiU,Namco Bandai Games,EU,0.07
Tekken Tag Tournament 2,WiiU,Namco Bandai Games,JP,0.01
Tekken Tag Tournament 2,WiiU,Namco Bandai Games,Other,0.01
Tekken Tag Tournament 2,WiiU,Namco Bandai Games,NA,0.09
Star Trek: Legacy,X360,Ubisoft,EU,0.02
Star Trek: Legacy,X360,Ubisoft,JP,0.0
Star Trek: Legacy,X360,Ubisoft,Other,0.01
Star Trek: Legacy,X360,Ubisoft,NA,0.14
Disgaea DS,DS,Square Enix,EU,0.01
Disgaea DS,DS,Square Enix,JP,0.05
Disgaea DS,DS,Square Enix,Other,0.01
Disgaea DS,DS,Square Enix,NA,0.11
GameBoy Wars,G,Nintendo,EU,0.0
GameBoy Wars,G,Nintendo,JP,0.18
GameBoy Wars,G,Nintendo,Other,0.0
GameBoy Wars,G,Nintendo,NA,0.0
Amplitude,PS2,Sony Computer Entertainment,EU,0.07
Amplitude,PS2,Sony Computer Entertainment,JP,0.0
Amplitude,PS2,Sony Computer Entertainment,Other,0.02
Amplitude,PS2,Sony Computer Entertainment,NA,0.09
Gauntlet: Seven Sorrows,X,Midway Games,EU,0.04
Gauntlet: Seven Sorrows,X,Midway Games,JP,0.0
Gauntlet: Seven Sorrows,X,Midway Games,Other,0.01
Gauntlet: Seven Sorrows,X,Midway Games,NA,0.14
AirForce Delta Storm,X,Konami Digital Entertainment,EU,0.04
AirForce Delta Storm,X,Konami Digital Entertainment,JP,0.0
AirForce Delta Storm,X,Konami Digital Entertainment,Other,0.01
AirForce Delta Storm,X,Konami Digital Entertainment,NA,0.14
Monopoly Party,X,Infogrames,EU,0.04
Monopoly Party,X,Infogrames,JP,0.0
Monopoly Party,X,Infogrames,Other,0.01
Monopoly Party,X,Infogrames,NA,0.14
NBA Live 16,PS4,Electronic Arts,EU,0.04
NBA Live 16,PS4,Electronic Arts,JP,0.0
NBA Live 16,PS4,Electronic Arts,Other,0.03
NBA Live 16,PS4,Electronic Arts,NA,0.11
Fear Effect 2: Retro Helix,PS,Eidos Interactive,EU,0.07
Fear Effect 2: Retro Helix,PS,Eidos Interactive,JP,0.0
Fear Effect 2: Retro Helix,PS,Eidos Interactive,Other,0.01
Fear Effect 2: Retro Helix,PS,Eidos Interactive,NA,0.1
Call of Duty: World at War,PC,Activision,EU,0.14
Call of Duty: World at War,PC,Activision,JP,0.0
Call of Duty: World at War,PC,Activision,Other,0.03
Call of Duty: World at War,PC,Activision,NA,0.02
Mahjong: Journey Quest for Tikal,DS,Rondomedia,EU,0.02
Mahjong: Journey Quest for Tikal,DS,Rondomedia,JP,0.0
Mahjong: Journey Quest for Tikal,DS,Rondomedia,Other,0.01
Mahjong: Journey Quest for Tikal,DS,Rondomedia,NA,0.15
Chaotic: Shadow Warriors,DS,Activision,EU,0.0
Chaotic: Shadow Warriors,DS,Activision,JP,0.0
Chaotic: Shadow Warriors,DS,Activision,Other,0.01
Chaotic: Shadow Warriors,DS,Activision,NA,0.17
Ninja Gaiden 3,WiiU,Nintendo,EU,0.03
Ninja Gaiden 3,WiiU,Nintendo,JP,0.0
Ninja Gaiden 3,WiiU,Nintendo,Other,0.02
Ninja Gaiden 3,WiiU,Nintendo,NA,0.14
CSI: Fatal Conspiracy,PS3,Ubisoft,EU,0.05
CSI: Fatal Conspiracy,PS3,Ubisoft,JP,0.0
CSI: Fatal Conspiracy,PS3,Ubisoft,Other,0.02
CSI: Fatal Conspiracy,PS3,Ubisoft,NA,0.11
International Superstar Soccer 2000 (JP weekly sales),N64,Konami Digital Entertainment,EU,0.0
International Superstar Soccer 2000 (JP weekly sales),N64,Konami Digital Entertainment,JP,0.18
International Superstar Soccer 2000 (JP weekly sales),N64,Konami Digital Entertainment,Other,0.0
International Superstar Soccer 2000 (JP weekly sales),N64,Konami Digital Entertainment,NA,0.0
Chocobo no Fushigi Dungeon for WonderSwan,WS,Namco Bandai Games,EU,0.0
Chocobo no Fushigi Dungeon for WonderSwan,WS,Namco Bandai Games,JP,0.18
Chocobo no Fushigi Dungeon for WonderSwan,WS,Namco Bandai Games,Other,0.0
Chocobo no Fushigi Dungeon for WonderSwan,WS,Namco Bandai Games,NA,0.0
Klonoa: Door to Phantomile,PS,Sony Computer Entertainment,EU,0.0
Klonoa: Door to Phantomile,PS,Sony Computer Entertainment,JP,0.17
Klonoa: Door to Phantomile,PS,Sony Computer Entertainment,Other,0.01
Klonoa: Door to Phantomile,PS,Sony Computer Entertainment,NA,0.0
Ringling Bros. and Barnum & Bailey Circus,Wii,Take-Two Interactive,EU,0.0
Ringling Bros. and Barnum & Bailey Circus,Wii,Take-Two Interactive,JP,0.0
Ringling Bros. and Barnum & Bailey Circus,Wii,Take-Two Interactive,Other,0.01
Ringling Bros. and Barnum & Bailey Circus,Wii,Take-Two Interactive,NA,0.17
Vietcong: Purple Haze,PS2,Gathering of Developers,EU,0.07
Vietcong: Purple Haze,PS2,Gathering of Developers,JP,0.0
Vietcong: Purple Haze,PS2,Gathering of Developers,Other,0.02
Vietcong: Purple Haze,PS2,Gathering of Developers,NA,0.09
LEGO Marvels Avengers,PSV,Warner Bros. Interactive Entertainment,EU,0.11
LEGO Marvels Avengers,PSV,Warner Bros. Interactive Entertainment,JP,0.0
LEGO Marvels Avengers,PSV,Warner Bros. Interactive Entertainment,Other,0.04
LEGO Marvels Avengers,PSV,Warner Bros. Interactive Entertainment,NA,0.03
Atari Anniversary Advance,GBA,Atari,EU,0.05
Atari Anniversary Advance,GBA,Atari,JP,0.0
Atari Anniversary Advance,GBA,Atari,Other,0.0
Atari Anniversary Advance,GBA,Atari,NA,0.13
Summer Athletics: The Ultimate Challenge,PS2,DTP Entertainment,EU,0.0
Duke Nukem: Zero Hour,N64,GT Interactive,Other,0.0
Duke Nukem: Zero Hour,N64,GT Interactive,NA,0.21
NCAA March Madness 08,PS2,Electronic Arts,EU,0.1
NCAA March Madness 08,PS2,Electronic Arts,JP,0.0
NCAA March Madness 08,PS2,Electronic Arts,Other,0.03
NCAA March Madness 08,PS2,Electronic Arts,NA,0.13
Yakuza: Ishin,PS3,Sega,EU,0.0
Yakuza: Ishin,PS3,Sega,JP,0.26
Yakuza: Ishin,PS3,Sega,Other,0.0
Yakuza: Ishin,PS3,Sega,NA,0.0
Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,Take-Two Interactive,EU,0.0
Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,Take-Two Interactive,JP,0.0
Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,Take-Two Interactive,Other,0.02
Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,Take-Two Interactive,NA,0.24
Armored Core: Nexus,PS2,Indie Games,EU,0.05
Armored Core: Nexus,PS2,Indie Games,JP,0.14
Armored Core: Nexus,PS2,Indie Games,Other,0.02
Armored Core: Nexus,PS2,Indie Games,NA,0.06
Evolution Skateboarding,PS2,Konami Digital Entertainment,EU,0.1
Evolution Skateboarding,PS2,Konami Digital Entertainment,JP,0.0
Evolution Skateboarding,PS2,Konami Digital Entertainment,Other,0.03
Evolution Skateboarding,PS2,Konami Digital Entertainment,NA,0.13
Dora the Explorer: The Search for Pirate Pigs Treasure,GBA,NewKidCo,EU,0.07
Dora the Explorer: The Search for Pirate Pigs Treasure,GBA,NewKidCo,JP,0.0
Dora the Explorer: The Search for Pirate Pigs Treasure,GBA,NewKidCo,Other,0.0
Dora the Explorer: The Search for Pirate Pigs Treasure,GBA,NewKidCo,NA,0.19
Scene It? Twilight,Wii,Konami Digital Entertainment,EU,0.08
Scene It? Twilight,Wii,Konami Digital Entertainment,JP,0.0
Scene It? Twilight,Wii,Konami Digital Entertainment,Other,0.02
Scene It? Twilight,Wii,Konami Digital Entertainment,NA,0.16
Babysitting Mania,DS,Majesco Entertainment,EU,0.0
Babysitting Mania,DS,Majesco Entertainment,JP,0.0
Babysitting Mania,DS,Majesco Entertainment,Other,0.02
Babysitting Mania,DS,Majesco Entertainment,NA,0.24
Outlaw Volleyball,X,TDK Mediactive,EU,0.06
Outlaw Volleyball,X,TDK Mediactive,JP,0.0
Outlaw Volleyball,X,TDK Mediactive,Other,0.01
Outlaw Volleyball,X,TDK Mediactive,NA,0.19
Batman: Vengeance,GC,Ubisoft,EU,0.05
Batman: Vengeance,GC,Ubisoft,JP,0.0
Batman: Vengeance,GC,Ubisoft,Other,0.01
Batman: Vengeance,GC,Ubisoft,NA,0.2
RealSports Football,2600,Atari,EU,0.01
RealSports Football,2600,Atari,JP,0.0
RealSports Football,2600,Atari,Other,0.0
RealSports Football,2600,Atari,NA,0.24
Tiger Woods PGA Tour 10,PS2,Electronic Arts,EU,0.01
Tiger Woods PGA Tour 10,PS2,Electronic Arts,JP,0.0
Tiger Woods PGA Tour 10,PS2,Electronic Arts,Other,0.13
Tiger Woods PGA Tour 10,PS2,Electronic Arts,NA,0.12
Summer Sports 2: Island Sports Party,Wii,Ubisoft,EU,0.0
Summer Sports 2: Island Sports Party,Wii,Ubisoft,JP,0.0
Summer Sports 2: Island Sports Party,Wii,Ubisoft,Other,0.02
Summer Sports 2: Island Sports Party,Wii,Ubisoft,NA,0.24
SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,EU,0.0
SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,JP,0.26
SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,Other,0.0
SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,NA,0.0
XCOM 2,PC,Take-Two Interactive,EU,0.14
XCOM 2,PC,Take-Two Interactive,JP,0.0
XCOM 2,PC,Take-Two Interactive,Other,0.02
XCOM 2,PC,Take-Two Interactive,NA,0.1
Dungeons & Dragons Heroes,X,Atari,EU,0.06
Dungeons & Dragons Heroes,X,Atari,JP,0.0
Dungeons & Dragons Heroes,X,Atari,Other,0.01
Dungeons & Dragons Heroes,X,Atari,NA,0.19
Imagine: Fashion Party,Wii,Ubisoft,EU,0.0
Imagine: Fashion Party,Wii,Ubisoft,JP,0.0
Imagine: Fashion Party,Wii,Ubisoft,Other,0.02
Imagine: Fashion Party,Wii,Ubisoft,NA,0.24
Samurai Warriors 4,PS3,Tecmo Koei,EU,0.0
Samurai Warriors 4,PS3,Tecmo Koei,JP,0.26
Samurai Warriors 4,PS3,Tecmo Koei,Other,0.0
Samurai Warriors 4,PS3,Tecmo Koei,NA,0.0
Spider-Man: Web of Shadows,PS3,Activision,EU,0.04
Spider-Man: Web of Shadows,PS3,Activision,JP,0.0
Spider-Man: Web of Shadows,PS3,Activision,Other,0.02
Spider-Man: Web of Shadows,PS3,Activision,NA,0.2
LEGO Jurassic World,PSV,Warner Bros. Interactive Entertainment,EU,0.15
LEGO Jurassic World,PSV,Warner Bros. Interactive Entertainment,JP,0.0
LEGO Jurassic World,PSV,Warner Bros. Interactive Entertainment,Other,0.06
LEGO Jurassic World,PSV,Warner Bros. Interactive Entertainment,NA,0.05
McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,EU,0.1
McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,JP,0.0
McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,Other,0.02
McGrath Vs. Pastrana Freestyle Motocross,PS,Acclaim Entertainment,NA,0.14
Ben 10 Triple Pack,DS,D3Publisher,EU,0.12
Ben 10 Triple Pack,DS,D3Publisher,JP,0.0
Ben 10 Triple Pack,DS,D3Publisher,Other,0.02
Ben 10 Triple Pack,DS,D3Publisher,NA,0.12
Crash Nitro Kart,GC,Vivendi Games,EU,0.05
Crash Nitro Kart,GC,Vivendi Games,JP,0.0
Crash Nitro Kart,GC,Vivendi Games,Other,0.01
Crash Nitro Kart,GC,Vivendi Games,NA,0.2
Legaia 2: Duel Saga,PS2,Eidos Interactive,EU,0.1
Legaia 2: Duel Saga,PS2,Eidos Interactive,JP,0.0
Legaia 2: Duel Saga,PS2,Eidos Interactive,Other,0.03
Legaia 2: Duel Saga,PS2,Eidos Interactive,NA,0.13
Don King Boxing,Wii,Take-Two Interactive,EU,0.09
Don King Boxing,Wii,Take-Two Interactive,JP,0.0
Don King Boxing,Wii,Take-Two Interactive,Other,0.03
Don King Boxing,Wii,Take-Two Interactive,NA,0.14
Classic NES Series: Bomberman,GBA,Nintendo,EU,0.04
Classic NES Series: Bomberman,GBA,Nintendo,JP,0.11
Classic NES Series: Bomberman,GBA,Nintendo,Other,0.01
Classic NES Series: Bomberman,GBA,Nintendo,NA,0.1
A.C.E.: Another Centurys Episode,PS2,Banpresto,EU,0.0
A.C.E.: Another Centurys Episode,PS2,Banpresto,JP,0.26
A.C.E.: Another Centurys Episode,PS2,Banpresto,Other,0.0
A.C.E.: Another Centurys Episode,PS2,Banpresto,NA,0.0
Froggers Journey: The Forgotten Relic,GBA,Konami Digital Entertainment,EU,0.07
Froggers Journey: The Forgotten Relic,GBA,Konami Digital Entertainment,JP,0.0
Froggers Journey: The Forgotten Relic,GBA,Konami Digital Entertainment,Other,0.0
Froggers Journey: The Forgotten Relic,GBA,Konami Digital Entertainment,NA,0.18
X-Men vs. Street Fighter,SAT,Capcom,EU,0.0
X-Men vs. Street Fighter,SAT,Capcom,JP,0.26
X-Men vs. Street Fighter,SAT,Capcom,Other,0.0
X-Men vs. Street Fighter,SAT,Capcom,NA,0.0
Dora the Explorer: Game Boy Advance Video Volume 1,GBA,Global Star,EU,0.07
Dora the Explorer: Game Boy Advance Video Volume 1,GBA,Global Star,JP,0.0
Dora the Explorer: Game Boy Advance Video Volume 1,GBA,Global Star,Other,0.0
Dora the Explorer: Game Boy Advance Video Volume 1,GBA,Global Star,NA,0.18
Oddworld: Strangers Wrath,X,Electronic Arts,EU,0.06
Oddworld: Strangers Wrath,X,Electronic Arts,JP,0.0
Oddworld: Strangers Wrath,X,Electronic Arts,Other,0.01
Oddworld: Strangers Wrath,X,Electronic Arts,NA,0.19
King of Fighters: Maximum Impact,PS2,Ignition Entertainment,EU,0.1
Tony Hawks Downhill Jam,Wii,Activision,Other,0.02
Tony Hawks Downhill Jam,Wii,Activision,NA,0.21
Ashes Cricket 2009,Wii,Codemasters,EU,0.22
Ashes Cricket 2009,Wii,Codemasters,JP,0.0
Ashes Cricket 2009,Wii,Codemasters,Other,0.01
Ashes Cricket 2009,Wii,Codemasters,NA,0.0
Cross Edge,PS3,Nippon Ichi Software,EU,0.02
Cross Edge,PS3,Nippon Ichi Software,JP,0.05
Cross Edge,PS3,Nippon Ichi Software,Other,0.02
Cross Edge,PS3,Nippon Ichi Software,NA,0.14
M&Ms Kart Racing,Wii,Zoo Digital Publishing,EU,0.0
M&Ms Kart Racing,Wii,Zoo Digital Publishing,JP,0.0
M&Ms Kart Racing,Wii,Zoo Digital Publishing,Other,0.02
M&Ms Kart Racing,Wii,Zoo Digital Publishing,NA,0.21
Tom Clancys Rainbow Six: Rogue Spear,PS,Ubisoft,EU,0.09
Tom Clancys Rainbow Six: Rogue Spear,PS,Ubisoft,JP,0.0
Tom Clancys Rainbow Six: Rogue Spear,PS,Ubisoft,Other,0.02
Tom Clancys Rainbow Six: Rogue Spear,PS,Ubisoft,NA,0.13
The Lord of the Rings: Aragorns Quest,Wii,Warner Bros. Interactive Entertainment,EU,0.05
The Lord of the Rings: Aragorns Quest,Wii,Warner Bros. Interactive Entertainment,JP,0.0
The Lord of the Rings: Aragorns Quest,Wii,Warner Bros. Interactive Entertainment,Other,0.02
The Lord of the Rings: Aragorns Quest,Wii,Warner Bros. Interactive Entertainment,NA,0.17
NHL FaceOff 2001,PS,Sony Computer Entertainment,EU,0.09
NHL FaceOff 2001,PS,Sony Computer Entertainment,JP,0.0
NHL FaceOff 2001,PS,Sony Computer Entertainment,Other,0.02
NHL FaceOff 2001,PS,Sony Computer Entertainment,NA,0.13
Cabelas Outdoor Adventures (2009),PS3,Activision Value,EU,0.0
Cabelas Outdoor Adventures (2009),PS3,Activision Value,JP,0.0
Cabelas Outdoor Adventures (2009),PS3,Activision Value,Other,0.02
Cabelas Outdoor Adventures (2009),PS3,Activision Value,NA,0.21
Puss in Boots,X360,THQ,EU,0.02
Puss in Boots,X360,THQ,JP,0.0
Puss in Boots,X360,THQ,Other,0.02
Puss in Boots,X360,THQ,NA,0.2
Jewels of the Tropical Lost Island,DS,Storm City Games,EU,0.1
Jewels of the Tropical Lost Island,DS,Storm City Games,JP,0.0
Jewels of the Tropical Lost Island,DS,Storm City Games,Other,0.02
Jewels of the Tropical Lost Island,DS,Storm City Games,NA,0.11
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,EU,0.06
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,JP,0.0
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,Other,0.0
Yu-Gi-Oh! GX: Duel Academy,GBA,Konami Digital Entertainment,NA,0.17
Tribes: Aerial Assault,PS2,Sierra Entertainment,EU,0.09
Tribes: Aerial Assault,PS2,Sierra Entertainment,JP,0.0
Tribes: Aerial Assault,PS2,Sierra Entertainment,Other,0.03
Tribes: Aerial Assault,PS2,Sierra Entertainment,NA,0.11
Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive Entertainment,EU,0.01
Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive Entertainment,JP,0.0
Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive Entertainment,Other,0.02
Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive Entertainment,NA,0.21
Colony Wars: Vengeance,PS,Psygnosis,EU,0.09
Colony Wars: Vengeance,PS,Psygnosis,JP,0.0
Colony Wars: Vengeance,PS,Psygnosis,Other,0.02
Colony Wars: Vengeance,PS,Psygnosis,NA,0.13
Madagascar: Escape 2 Africa,PS3,Activision,EU,0.08
Madagascar: Escape 2 Africa,PS3,Activision,JP,0.0
Madagascar: Escape 2 Africa,PS3,Activision,Other,0.03
Madagascar: Escape 2 Africa,PS3,Activision,NA,0.12
Spec Ops: The Line,PC,Take-Two Interactive,EU,0.09
Spec Ops: The Line,PC,Take-Two Interactive,JP,0.0
Spec Ops: The Line,PC,Take-Two Interactive,Other,0.02
Spec Ops: The Line,PC,Take-Two Interactive,NA,0.12
Sherlock Holmes and the Mystery of Osborne House,DS,Focus Home Interactive,EU,0.14
Sherlock Holmes and the Mystery of Osborne House,DS,Focus Home Interactive,JP,0.0
Sherlock Holmes and the Mystery of Osborne House,DS,Focus Home Interactive,Other,0.03
Sherlock Holmes and the Mystery of Osborne House,DS,Focus Home Interactive,NA,0.07
Madden NFL 06,GBA,Electronic Arts,EU,0.06
Madden NFL 06,GBA,Electronic Arts,JP,0.0
Madden NFL 06,GBA,Electronic Arts,Other,0.0
Madden NFL 06,GBA,Electronic Arts,NA,0.17
Megamind: Mega Team Unite,Wii,THQ,EU,0.06
Megamind: Mega Team Unite,Wii,THQ,JP,0.0
Megamind: Mega Team Unite,Wii,THQ,Other,0.02
Megamind: Mega Team Unite,Wii,THQ,NA,0.15
The King of Fighters 95 (CD),NG,SNK,EU,0.0
The King of Fighters 95 (CD),NG,SNK,JP,0.23
The King of Fighters 95 (CD),NG,SNK,Other,0.0
The King of Fighters 95 (CD),NG,SNK,NA,0.0
Star Wars: Battlefront,PC,LucasArts,EU,0.14
Star Wars: Battlefront,PC,LucasArts,JP,0.0
Star Wars: Battlefront,PC,LucasArts,Other,0.02
Star Wars: Battlefront,PC,LucasArts,NA,0.07
Disgaea: Afternoon of Darkness,PSP,Tecmo Koei,EU,0.01
Disgaea: Afternoon of Darkness,PSP,Tecmo Koei,JP,0.04
Disgaea: Afternoon of Darkness,PSP,Tecmo Koei,Other,0.02
Disgaea: Afternoon of Darkness,PSP,Tecmo Koei,NA,0.15
Madden NFL 12,PSP,Electronic Arts,EU,0.0
Madden NFL 12,PSP,Electronic Arts,JP,0.0
Madden NFL 12,PSP,Electronic Arts,Other,0.02
Madden NFL 12,PSP,Electronic Arts,NA,0.21
Odin Sphere: Leifthrasir,PS4,Nippon Ichi Software,EU,0.04
Odin Sphere: Leifthrasir,PS4,Nippon Ichi Software,JP,0.08
Odin Sphere: Leifthrasir,PS4,Nippon Ichi Software,Other,0.03
Odin Sphere: Leifthrasir,PS4,Nippon Ichi Software,NA,0.09
Rock Band Track Pack Volume 2,Wii,MTV Games,EU,0.01
Rock Band Track Pack Volume 2,Wii,MTV Games,JP,0.0
Rock Band Track Pack Volume 2,Wii,MTV Games,Other,0.02
