GAME_NAME,GENRE
Adventure Time: The Secret of the Nameless ,Adventure
Angels and Despair: 5 Game Pack,Misc
Metal Gear Solid 3: Subsistence,Action
Risen,Role-Playing
Frogger: Ancient Shadow,Platform
Black Rose Valkyrie,Role-Playing
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",Misc
NHL 2003,Sports
11eyes: CrossOver,Adventure
NHRA Drag Racing: Countdown to the Championship,Racing
The Lost Vikings,Puzzle
Mayhem 3D,Racing
Import Tuner Challenge (JP sales),Racing
Love Live! School Idol Paradise,Misc
Mario & Sonic at the London 2012 Olympic Games,Sports
Medieval II: Total War Gold Edition,Strategy
The Witch and the Hundred Knight,Role-Playing
Lets Ride! Dreamer,Adventure
Land of the Dead: Road to Fiddlers Green,Shooter
Brave Story: New Traveller (jp sales),Role-Playing
Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,Action
Indycar Series 2005,Action
Pro Fishing Challenge,Sports
I-Ninja,Platform
Detana TwinBee Yahho! Deluxe Pack,Shooter
ArmA II,Shooter
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,Misc
Sengoku Basara 2,Action
Don Bradman Cricket 14,Sports
Saikyou Habu Shogi,Misc
Apache: Air Assault,Simulation
Crazy Chicken: Atlantis Quest,Platform
Cabelas Big Game Hunter 2012,Sports
ASH: Archaic Sealed Heat,Role-Playing
Jimmy Neutron: Boy Genius,Platform
Need for Speed: ProStreet,Racing
Haunted Hotel: Ancient Curse,Adventure
PlayStation Move Heroes,Platform
Arc the Lad: Twilight of the Spirits,Role-Playing
Ecco the Dolphin: Defender of the Future,Adventure
Challenge Me: Maths Workout,Puzzle
Super Dodge Ball Advance,Sports
Champions Online,Role-Playing
Pocket Soccer League: Calciobit,Sports
Microsoft Flight Simulator X Acceleration Expansion Pack,Simulation
Disciples III: Resurrection,Strategy
God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6,Misc
Cheer We Go!,Misc
Princess Nightmare,Adventure
NCAA Football 10,Sports
Taz Wanted,Platform
Vampire Knight DS,Adventure
Dragon Ball Z: Ultime Menace,Fighting
Cabelas Big Game Hunter: Pro Hunts,Shooter
Sengoku Basara 3 Utage,Action
FIFA Soccer 2003,Sports
Pass the Pigs,Misc
Warship Gunner 2,Simulation
The Cube,Action
Harvest Moon: Boy & Girl,Simulation
EverBlue 2,Adventure
Star Wars: Battlefront,Shooter
WWE SmackDown vs. RAW 2007,Fighting
Brian Lara International Cricket 2007,Sports
"My World, My Way",Role-Playing
StarCraft II: Wings of Liberty,Strategy
Natalie Brooks: Mystery at Hillcrest High,Action
Ookami to Koushinryou: Omiowataru Kaze,Adventure
IL-2 Sturmovik: Cliffs of Dover,Simulation
Speed Racer,Racing
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,Misc
Code Lyoko: Quest for Infinity,Action
Sid Meiers Civilization VI,Strategy
Active Life: Magical Carnival,Misc
Phantasy Star Portable,Role-Playing
WWE Raw 2,Fighting
L: the proLogue to DEATH NOTE - Rasen no Wana,Adventure
RollerCoaster Tycoon 2: Triple Thrill Pack,Strategy
Aero Gauge,Racing
Pok\xc3\xa9mon: Johto Photo Finish: Game Boy Advance Video,Misc
Short Track Racing: Trading Paint,Racing
GunGriffon,Simulation
Geon Cube,Puzzle
Ratchet & Clank Future: Tools of Destruction,Platform
Diablo,Role-Playing
A Ressha de Gyoukou 2001,Simulation
Jikkyou Powerful Pro Yakyuu 98 Ketteiban,Sports
Gran Turismo 2,Racing
Cooking Mama,Simulation
Pet Zombies,Simulation
New Interpretation Stranger of Sword City,Role-Playing
New Super Luigi U,Platform
Gladiator Begins,Action
Smart Girls Winter Wonderland,Misc
Iridion II,Shooter
McGrath Vs. Pastrana Freestyle Motocross,Racing
Tomodachi Life,Simulation
Tiger Woods PGA Tour,Sports
Star Ocean,Role-Playing
Super Dungeon Bros,Action
Gaku ? Ou: The Royal Seven Stars,Role-Playing
Splat Renegade Paintball,Sports
Cabelas Big Game Hunter 2010,Sports
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,Action
Smash Court Tennis Pro Tournament 2,Sports
World Tour Soccer 2002,Sports
"Asaki, Yumemishi",Adventure
Tecmo Super Bowl,Sports
Extermination,Action
Ty the Tasmanian Tiger,Platform
Super Robot Taisen Compact 2 Dai-1-Bu,Strategy
MLB Superstars,Sports
Monster Bomber,Puzzle
Destroy All Humans! Big Willy Unleashed,Action
Uchuu Keiji Tamashii: The Space Sheriff Spirits,Action
NBA Live 2004,Sports
Hayarigami 3: Keishichou Kaii Jiken File,Adventure
Champions: Return to Arms,Role-Playing
Pokemon Gold/Pokemon Silver,Role-Playing
SingStar Abba,Misc
Infinite Stratos 2: Love and Purge,Action
NFL Xtreme 2,Sports
Beyblade Burst,Role-Playing
Summer Sports 2: Island Sports Party,Sports
The Shoot,Shooter
World Snooker Challenge 2005,Sports
Street Fighter Collection,Fighting
Feel the Magic XY/XX,Puzzle
Super Dodgeball Brawlers,Sports
Mahjongg Mysteries: Ancient Egypt,Puzzle
Wario Land 3,Platform
Jikkyou Powerful Pro Yakyuu 6,Sports
The Legend of Heroes: Trails in the Sky First Chapter,Role-Playing
Suzumiya Haruhi-Chan no Mahjong,Misc
Castlevania: Circle of the Moon,Platform
Star Wars: Battlefront II,Shooter
Galaxian,Shooter
Fat Princess: Fistful of Cake,Action
The Tiny Bang Story,Adventure
Shining Force III,Strategy
Tayutama: Kiss on my Deity,Adventure
Disney Sing It! High School Musical 3: Senior Year,Misc
Ape Escape: On the Loose,Platform
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,Action
WipEout 64,Racing
Black Jack vs. Matsudajun,Misc
Butt-Ugly Martians: Zoom or Doom!,Racing
Pirates of the Caribbean: At Worlds End,Action
SingStar Vol. 3,Misc
Tiny Toon Adventures: The Great Beanstalk,Misc
Kobitodzukan: Kobito no Fushigi - Jikken Set,Misc
J-League Winning Eleven 2008: Club Championship,Sports
Stake: Fortune Fighters,Fighting
Fight Night Round 4,Fighting
Sonic Riders: Zero Gravity,Racing
NieR,Role-Playing
Naruto: Gekito Ninja Taisen! 3,Fighting
Holly Hobbie & Friends,Misc
Men of War,Strategy
Taiko no Tatsujin DS: Touch de Dokodon!,Misc
Zero Cho Aniki,Shooter
Ridge Racer 6,Racing
Heroes of Mana,Strategy
Pirate Blast,Misc
NERF N-Strike,Shooter
Grand Theft Auto: Liberty City Stories,Action
Grand Theft Auto: Chinatown Wars,Action
Eco Creatures: Save The Forest,Adventure
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,Action
Halo Wars,Strategy
Touch Detective: Nameko Shigeru,Adventure
Tekken 3D: Prime Edition,Fighting
Assassins Creed: Unity,Action
Scooby Doo and the Cyber Chase,Adventure
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,Adventure
Petz Wild Animals: Dolphinz,Simulation
Kimi ni Todoke: Tsutaeru Kimochi,Adventure
WWE Day of Reckoning,Fighting
Petz Bunnyz Bunch,Simulation
Rygar: The Battle of Argus,Action
1/2 Summer +,Adventure
Routes PE,Adventure
Wizards of Waverly Place: Spellbound,Misc
Ultimate Shooting Collection,Shooter
Invizimals,Strategy
Travel Coach: Europe 1,Misc
Tomb Raider: Anniversary,Action
Sacra Terra: Angelic Night,Puzzle
Crash & Spyro Superpack,Platform
Davis Cup Tennis,Sports
Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Sports
LEGO Star Wars II: The Original Trilogy,Action
Wizardry VI: Bane of the Cosmic Forge,Role-Playing
Tactics Ogre: Let Us Cling Together,Role-Playing
Animal Planet: Emergency Vets,Simulation
Mary-Kate and Ashley: Magical Mystery Mall,Adventure
Yu Yu Hakusho: Tournament Tactics,Strategy
Psycho-Pass: Mandatory Happiness,Adventure
4 Play Collection: Treasure Hunters,Action
Earth Defense Force 2025.1: The Shadow of New Despair,Action
Freshly-Picked: Tingles Rosy Rupeeland,Role-Playing
Looney Tunes: Back in Action,Platform
PAC-MAN and the Ghostly Adventures,Platform
Jikkyou Powerful Pro Yakyuu 2010,Sports
Choro Q2,Racing
Planet Monsters,Action
Help Wanted: 50 Wacky Jobs,Simulation
Orcs & Elves,Role-Playing
FlatOut,Racing
Metroid Prime: Federation Force,Action
NightCaster,Action
Kinnikuman Muscle Grand Prix Max,Fighting
Romance of the Three Kingdoms VIII,Strategy
Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,Misc
Running Wild,Racing
Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting
The Ultimate Red Ball Challenge,Misc
Drakengard,Role-Playing
"Warhammer 40,000: Dawn of War II - Retribution",Strategy
Princess Maker 2,Simulation
Billy the Wizard: Rocket Broomstick Racing,Racing
Star Fox: Assault,Shooter
Mobile Suit Gundam version 2.0,Action
Tom Clancys Rainbow Six: Critical Hour,Shooter
"Hanayaka Kana, Ware ga Ichizoku Twin Pack",Misc
NHL Powerplay 96,Sports
Donkey Kong Country,Platform
Super Robot Taisen OG Infinite Battle,Fighting
DICE: DNA Integrated Cybernetic Enterprises,Shooter
Hanshin Tigers DS,Sports
Conception II: Children of the Seven Stars,Role-Playing
Jurassic Park: Operation Genesis,Simulation
James Bond 007: Nightfire,Shooter
All-Star Baseball 2000,Sports
Paws & Claws Pet Vet: Australian Adventures,Simulation
Disney's The Jungle Book,Platform
Simple 1500 Series Vol. 1: The Mahjong,Misc
BlazBlue: Chrono Phantasma,Fighting
Teenage Mutant Ninja Turtles,Action
Strike Witches 2: Iyasu Naosu Punipunisuru,Action
Fantastic Pets,Simulation
Viewpoint,Shooter
Sniper Elite 3,Shooter
Kamiyo Gakuen Makorouku Kurunugia,Adventure
GoldenEye: Rogue Agent,Shooter
QUIZ PARTY,Misc
MotoGP 2,Racing
Carmageddon 64,Action
Hakuoki: Shinkai - Furi no Shou,Action
Adidas Power Soccer,Sports
Pro Yakyuu Family Stadium,Sports
NFL GameDay 2000,Sports
Re: Vice[d],Adventure
Ford Mustang: The Legend Lives,Racing
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,Simulation
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,Strategy
Meiji Toukyou Renka,Adventure
U-Sing,Misc
Super Mario Strikers,Sports
Independence Day,Shooter
Power Stone Collection,Action
An American Tail: Fievels Gold Rush,Platform
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Action
SpongeBob SquarePants: The Yellow Avenger,Action
NHL 2K10,Sports
Famicom Mini: Clu Clu Land,Puzzle
PuraMai Wars V,Action
Densetsu no Stafi,Platform
Whacked!,Misc
Tom and Jerry Tales,Platform
Dino Master: Dig Discover Duel,Strategy
All Kamen Rider: Rider Generation 2,Action
Sonic the Hedgehog 2,Platform
Learn Geography,Misc
Mahjong Taikai,Misc
Famista 91,Sports
Jillian Michaels Fitness Adventure,Misc
Hirameki Action: Chibikko Wagyan no Daiki na Bouken,Action
Game of Thrones,Role-Playing
Myst,Adventure
Legasista,Role-Playing
I.Q. Mania,Puzzle
Learning to Spell,Misc
Suigetsu Portable,Adventure
Army of Two: The 40th Day,Shooter
Dragon Ball Z: Battle of Z,Fighting
Urban Chaos: Riot Response,Shooter
Offshore Tycoon,Strategy
Turbo Prop Racing,Racing
Ship Simulator 2008,Simulation
Super Metroid,Action
Devil May Cry 4,Action
The Inner World,Adventure
World Series Baseball 2K3,Sports
Super Robot Taisen L,Strategy
Barnstorming,Action
Age of Mythology: The Titans,Strategy
MAG: Massive Action Game,Shooter
Renegade Racers,Racing
Tropico 3,Strategy
Super Monkey Ball Adventure,Platform
Championship Bass,Sports
Entaku no Seito: Students of Round,Role-Playing
Kung-Fu Master,Action
Assault Rigs,Action
Picross 3D,Puzzle
Tony Hawks Pro Skater 3,Sports
The Lord of the Rings: Conquest,Action
Resident Evil Chronicles HD,Shooter
Wild ARMs 3,Role-Playing
X-Men: Next Dimension,Fighting
College Hoops 2K8,Sports
Paperboy,Action
WarTech: Senko no Ronde,Fighting
EarthBound,Role-Playing
The Godfather: Blackhand Edition,Adventure
Persona 4: Arena,Fighting
NFL 2K,Sports
Yu-Gi-Oh! The Eternal Duelist Soul,Strategy
Tenka-bito,Strategy
Diddy Kong Racing,Racing
Supercar Street Challenge,Racing
Air Conflicts: Secret Wars,Simulation
Conception: Please Give Birth to My Child!,Role-Playing
Yuu Yuu Hakusho,Fighting
Wario: Master of Disguise,Platform
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Shooter
Evil Dead: Fistfull of Boomstick,Action
Froggers Journey: The Forgotten Relic,Action
Deus Ex: Invisible War,Shooter
Trick x Logic: Season 1,Adventure
Mega Man Battle Network 5: Double Team DS (US sales),Role-Playing
Saki: Achiga-Hen Portable,Adventure
ICO,Action
Pinball Hall of Fame: The Gottlieb Collection,Misc
Cross Edge,Role-Playing
Stadium Games,Sports
Armed and Dangerous,Shooter
Popn Music Portable 2,Misc
Armored Core: Nine Breaker,Simulation
Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,Misc
Midways Greatest Arcade Hits Volume 1,Misc
Railroad Tycoon II,Strategy
Need for Speed Underground,Racing
Kung Fu,Action
Jak 3,Platform
My Secret World by Imagine,Misc
Cabelas Trophy Bucks,Sports
Lionheart: Kings Crusade,Strategy
Just Cause 3,Action
Megamind: Mega Team Unite,Adventure
Bejeweled Twist,Puzzle
Nanostray 2,Shooter
[Prototype],Action
James Bond 007: Agent Under Fire,Shooter
The Misadventures of Tron Bonne,Adventure
Kawasaki Snowmobiles,Racing
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,Misc
Harvest Moon: The Tale of Two Towns,Simulation
Romancing SaGa 3,Role-Playing
Anubis II,Platform
OK! Puzzle Stars,Puzzle
Shin Chan Contra \xc2\xa1Los Plastas!,Platform
Nectaris: Military Madness,Strategy
Soul Bubbles,Puzzle
LEGO Bionicle,Platform
Galileo,Adventure
Dawn of Discovery: Venice,Simulation
Asphalt: Urban GT 2,Racing
Impact Racing,Racing
Bakugan Battle Brawlers: Defenders of the Core,Action
Top Gear Rally 2,Racing
Neverwinter Nights 2: Storm of Zehir,Role-Playing
Super Mario 3D World,Platform
WTA Tour Tennis,Sports
Desert Kingdom,Adventure
Timmy Time,Action
Bound By Flame,Role-Playing
NHL Blades of Steel 2000,Sports
Metal Gear Solid: Digital Graphic Novel,Misc
100 Classic Books,Misc
Unreal Tournament 2003,Shooter
FIFA 14,Sports
"Grand Theft Auto: Mission Pack #1, London 1969",Adventure
Front Mission 2089: Border of Madness,Strategy
Aquaman: Battle for Atlantis,Action
Nishijin Pachinko Monogatari 2,Misc
Plastic Memories,Adventure
Kimi o Aogi Otome wa Hime ni,Adventure
Betty Boops Double Shift,Puzzle
NHL 12,Sports
Spectrobes,Role-Playing
Magus,Role-Playing
Derby Stallion Advance,Sports
Aladdin Magic Racer,Racing
Kirby: Mass Attack,Platform
Worms Forts: Under Siege,Strategy
Lips: Number One Hits,Misc
Wrecking Crew,Platform
Game Party: Champions,Action
Petz Catz Clan,Simulation
My Hero: Firefighter,Simulation
Minna no Golf Jou Vol.1,Sports
Rakushou! Pachi-Slot Sengen 5: Rio Paradise,Misc
Spider-Man: Shattered Dimensions,Action
Gears of War: Ultimate Edition,Shooter
Godai: Elemental Force,Action
Galaga: Destination Earth,Shooter
Tennis no Oji-Sama: 2005 Crystal Drive,Sports
Fairy Fencer F,Role-Playing
Sega Arcade Gallery,Misc
Dynasty Tactics,Strategy
Fade to Black,Action
Mobile Suit Gundam: Extreme VS Full Boost,Fighting
Jurassic Park III: Island Attack,Adventure
Serious Sam HD: Gold Edition,Shooter
"Koori no Bohyou: Ichiryuuwa, 3-dome no Junan",Strategy
Jikkyou Powerful Pro Yakyuu 10,Sports
NASCAR The Game: Inside Line,Racing
Ridge Racer 3D,Racing
Romance of the Three Kingdoms VI: Awakening of the Dragon,Strategy
Valkyrie Profile 2: Silmeria,Role-Playing
NFL GameDay 2001,Sports
Napoleon: Total War,Strategy
A Bugs Life,Platform
Chicken Blaster,Shooter
Tom Clancys Splinter Cell,Action
Sunset Overdrive,Shooter
Atlantis,Shooter
NBA Live 08,Sports
Clock Tower 3,Adventure
Bully: Scholarship Edition,Action
Space Venus starring Morning Musume,Misc
Higurashi Daybreak Portable Mega Edition,Adventure
Tiny Toon Adventures: Wacky Stackers,Puzzle
Start the Party! Save the World,Misc
New Play Control! Mario Power Tennis,Sports
Mobil 1 Rally Championship,Racing
Jade Cocoon 2,Role-Playing
Dark Rift,Fighting
Growlanser,Role-Playing
Sonic Generations,Platform
James Camerons Dark Angel,Action
Prehistorik Man,Platform
Chuugen no Hasha: Sangoku Shouseiden,Strategy
Photo Phantasy,Puzzle
Ghost Trick: Phantom Detective,Adventure
Akai Ito DS,Adventure
Cesar Millans Dog Whisperer,Simulation
Nodame Cantabile: Dream * Orchestra,Misc
My Fun Facts Coach,Misc
Storm Lover 2nd V,Adventure
Mr. Do!s Castle,Action
Tsuyo Kiss 3 Portable,Action
Castlevania: Lords of Shadow - Mirror of Fate,Action
Stronghold 2 Deluxe,Strategy
Guitar Rock Tour,Misc
Hannah Montana: Spotlight World Tour,Action
Caesar IV,Strategy
Flushed Away,Platform
Project Spark,Misc
River King: Mystic Valley (jp sales),Sports
Cory in the House,Action
In the Hunt,Shooter
Mobile Suit Gundam: Perfect One Year War,Strategy
Monster Band,Misc
CyberTiger,Sports
Rory McIlroy PGA Tour,Action
Unou no Tatsujin: Soukai! Machigai Museum 2,Misc
Konami Classics Series: Arcade Hits,Misc
Super Robot Taisen A Portable,Strategy
Tales of the Abyss,Role-Playing
IHRA Drag Racing: Sportsman Edition,Racing
Imagine Figure Skater (JP sales),Sports
Clock Tower: The First Fear,Adventure
Akane Iro ni Somaru Saka Parallel,Adventure
Akatsuki no Goei Trinity,Adventure
Luxor: Pharaohs Challenge,Puzzle
Kuusen II,Simulation
Small Soldiers,Platform
Bratz: Super Babyz,Action
eJay Clubworld,Misc
Super Robot Taisen OG: Original Generations,Strategy
Ochaken no Heya DS 2,Simulation
WWF in Your House,Fighting
Tetris 2 (weekly jp sales),Puzzle
Game Book DS: Sword World 2.0,Role-Playing
Petz Rescue: Ocean Patrol,Adventure
Pariah,Action
Kirby: Planet Robobot,Action
FIFA 99,Sports
MTX Mototrax,Racing
Ping Pals,Misc
American Idol,Misc
Trials Fusion,Racing
Darius II,Shooter
Majin Bone: The Majin of Space and Time,Fighting
We Sing Robbie Williams,Misc
Cyber Sled,Action
Siren,Adventure
Hotel Giant 2,Strategy
Dead Rising 2: Off the Record,Action
Shadowrun,Role-Playing
Princess Isabella: A Witchs Curse,Adventure
Spec Ops: Airborne Commando,Shooter
Monster Jam: Maximum Destruction,Racing
Alice: Madness Returns,Adventure
Naruto: Ultimate Ninja 3,Fighting
Gundam: The Battle Master,Fighting
Code Geass: Hangyaku no Lelouch,Action
Kings Field: The Ancient City,Role-Playing
Pokemon Stadium,Strategy
Akibas Trip: Undead & Undressed,Action
There,Simulation
Cooking Mama 2: Dinner With Friends,Simulation
F-14 Tomcat,Action
Tokyo Beat Down,Action
Alter Ego,Simulation
Fuse (Insomniac),Shooter
Ookami to Koushinryou: Boku to Horo no Ichinen,Adventure
Street Fighter X Tekken,Fighting
Petz: Hamsterz Bunch,Simulation
Raiden Fighters Aces,Shooter
Championship Motocross featuring Ricky Carmichael,Racing
Sonics Ultimate Genesis Collection,Misc
Advance Wars 2: Black Hole Rising,Strategy
Viewtiful Joe: Double Trouble!,Action
Metal Saga,Role-Playing
Pet Shop Monogatari DS 2,Simulation
Dead Ball Zone,Sports
Chrysler Classic Racing,Racing
Angelique Retour,Action
Meru Purana,Strategy
Memories Off: AfterRain,Adventure
Oretachi no Sabage Portable,Shooter
Kidz Sports: Basketball,Sports
Atelier Iris 3: Grand Phantasm (US Sales),Role-Playing
Just Dance 2016,Misc
Piglets Big Game,Platform
Final Fantasy Fables: Chocobos Dungeon,Role-Playing
DokuSui: DokiDoki Suikoden,Role-Playing
Jikkyou Powerful Pro Yakyuu 95,Sports
The Legend of Heroes VII: The Trail of Zero,Role-Playing
Parlor! Mini 2,Misc
Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,Role-Playing
